wine_image,name,compareFoods,rating,about_wine,Winery,Type,Alcohol,year,price,bodyPercent,Tanning,Sugar,Acidic,NewBodyPercent,NewTanning,NewDryOrSweet,NewAcidic,Region,Grape_Types,Description,WordCloud,Lemmatizer
https://images.vivino.com/thumbs/3zeoCiKfRjKj0UHouBi2jg_pb_x600.png,"Chandon de Briailles
Les Vergelesses Pernand-Vergelesses 1er Cru 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Chandon de Briailles'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Pernand-Vergelesses', 'Pernand-Vergelesses Premier Cru'], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'This wine is of intense colour, a wine that is rich, full and not very tannic. It rapidly develops aromas of fresh fruit before revealing a lightly spicy character for immediate pleasure.']]", Chandon de Briailles,red, Contains sulfites,2019,$83.99,41.4542%;,38.5319%;,0%;,68.5%;,41.4542,38.5319,0,68.5,Bourgogne,"["" '100% Pinot Noir'""]","Wine description, This wine is of intense colour, a wine that is rich, full and not very tannic. It rapidly develops aromas of fresh fruit before revealing a lightly spicy character for immediate pleasure.","['this', 'wine', 'is', 'of', 'intense', 'colour', 'a', 'wine', 'that', 'is', 'rich', 'full', 'and', 'not', 'very', 'tannic', '.', 'it', 'rapidly', 'develops', 'aromas', 'of', 'fresh', 'fruit', 'before', 'revealing', 'a', 'lightly', 'spicy', 'character', 'for', 'immediate', 'pleasure', '.']","['wine', 'intense', 'colour', 'wine', 'rich', 'full', 'tannic', '.', 'rapidly', 'develops', 'aroma', 'fresh', 'fruit', 'revealing', 'lightly', 'spicy', 'character', 'immediate', 'pleasure', '.']"
https://images.vivino.com/thumbs/-79BghY4QlGUXxM-tG8Vrw_pb_x600.png,"Chandon de Briailles
Corton Grand Cru 'Les Bressandes' 2012","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Chandon de Briailles'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', ""Corton Grand Cru 'Les Bressandes'""], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'A lovely sensation of opulence and fullness, with a very persistent finish and enveloped in a tannic structure that is fine but quite present. Hints of forest floor aromas are found.']]", Chandon de Briailles,red, 13%,2012,$295.04,42.1587%;,28.7733%;,1.50837%;,60.9876%;,42.1587,28.7733,1.50837,60.9876,Bourgogne,"["" '100% Pinot Noir'""]","Wine description, A lovely sensation of opulence and fullness, with a very persistent finish and enveloped in a tannic structure that is fine but quite present. Hints of forest floor aromas are found.","['a', 'lovely', 'sensation', 'of', 'opulence', 'and', 'fullness', 'with', 'a', 'very', 'persistent', 'finish', 'and', 'enveloped', 'in', 'a', 'tannic', 'structure', 'that', 'is', 'fine', 'but', 'quite', 'present', '.', 'hints', 'of', 'forest', 'floor', 'aromas', 'are', 'found', '.']","['lovely', 'sensation', 'opulence', 'fullness', 'persistent', 'finish', 'enveloped', 'tannic', 'structure', 'fine', 'quite', 'present', '.', 'hint', 'forest', 'floor', 'aroma', 'found', '.']"
https://images.vivino.com/thumbs/d5hJ8YzdQ1uOycX7_VZELw_pb_x600.png,"Domaine Maillard Père & Fils
Corton-Renardes Grand Cru 2018","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine Maillard Père & Fils'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', ""Corton Grand Cru 'Les Renardes'""], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Purple-colored Corton with purplish reflections expresses toasted notes and notes of pinot at first, then opens on the undergrowth and the animal side.']]", Domaine Maillard Père & Fils,red, Contains sulfites,2018,$170.09,32.1379%;,22.9154%;,7.30699%;,62.9564%;,32.1379,22.9154,7.30699,62.9564,Bourgogne,"["" 'Pinot Noir'""]","Wine description, Purple-colored Corton with purplish reflections expresses toasted notes and notes of pinot at first, then opens on the undergrowth and the animal side.","['purplecolored', 'corton', 'with', 'purplish', 'reflections', 'expresses', 'toasted', 'notes', 'and', 'notes', 'of', 'pinot', 'at', 'first', 'then', 'opens', 'on', 'the', 'undergrowth', 'and', 'the', 'animal', 'side', '.']","['purplecolored', 'corton', 'purplish', 'reflection', 'express', 'toasted', 'note', 'note', 'pinot', 'first', 'open', 'undergrowth', 'animal', 'side', '.']"
https://images.vivino.com/thumbs/chRjVLoSQhSeUOCz_rI3fQ_pb_x600.png,"Domaine Jean Grivot
Nuits-St-Georges 1er Cru Les Roncieres 2021","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine Jean Grivot'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Nuits-Saint-Georges', 'Nuits-Saint-Georges Premier Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The violet to indigo in color with relatively thin skins, and it is said to have been cultivated in France for more than 2,000 years. At its best, Pinot Noir creates elegant wines that are filled with primary red fruit aromas and flavors while young, revealing with an array of secondary characteristics like earth, smoke, violet, truffle and game with age. The varietal is also known, perhaps better than any, for its ability to translate terroir, or a sense of place.']]", Domaine Jean Grivot,red, Contains sulfites,2021,$265.64,44.8015%;,34.4286%;,12.5587%;,69.1709%;,44.8015,34.4286,12.5587,69.1709,Bourgogne,"["" 'Pinot Noir'""]","Wine description, The violet to indigo in color with relatively thin skins, and it is said to have been cultivated in France for more than 2,000 years. At its best, Pinot Noir creates elegant wines that are filled with primary red fruit aromas and flavors while young, revealing with an array of secondary characteristics like earth, smoke, violet, truffle and game with age. The varietal is also known, perhaps better than any, for its ability to translate terroir, or a sense of place.","['the', 'violet', 'to', 'indigo', 'in', 'color', 'with', 'relatively', 'thin', 'skins', 'and', 'it', 'is', 'said', 'to', 'have', 'been', 'cultivated', 'in', 'france', 'for', 'more', 'than', '2000', 'years', '.', 'at', 'its', 'best', 'pinot', 'noir', 'creates', 'elegant', 'wines', 'that', 'are', 'filled', 'with', 'primary', 'red', 'fruit', 'aromas', 'and', 'flavors', 'while', 'young', 'revealing', 'with', 'an', 'array', 'of', 'secondary', 'characteristics', 'like', 'earth', 'smoke', 'violet', 'truffle', 'and', 'game', 'with', 'age', '.', 'the', 'varietal', 'is', 'also', 'known', 'perhaps', 'better', 'than', 'any', 'for', 'its', 'ability', 'to', 'translate', 'terroir', 'or', 'a', 'sense', 'of', 'place', '.']","['violet', 'indigo', 'color', 'relatively', 'thin', 'skin', 'said', 'cultivated', 'france', '2000', 'year', '.', 'best', 'pinot', 'noir', 'creates', 'elegant', 'wine', 'filled', 'primary', 'red', 'fruit', 'aroma', 'flavor', 'young', 'revealing', 'array', 'secondary', 'characteristic', 'like', 'earth', 'smoke', 'violet', 'truffle', 'game', 'age', '.', 'varietal', 'also', 'known', 'perhaps', 'better', 'ability', 'translate', 'terroir', 'sense', 'place', '.']"
https://images.vivino.com/thumbs/3WgPGJ76SgezTzuTGzGOhQ_pb_x600.png,"Chandon de Briailles
Île des Vergelesses Pernand-Vergelesses 1er Cru Rouge 2020","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Chandon de Briailles'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Pernand-Vergelesses', 'Pernand-Vergelesses Premier Cru'], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is great aromatic finesse on the nose, very intense, and develops scents of red fruits tending to liquorice and spices. Its structure is straight-line and tannic; it possesses great power and long persistence on the palate.']]", Chandon de Briailles,red, Contains sulfites,2020,$120.74,31.3403%;,22.895%;,2.70458%;,63.3037%;,31.3403,22.895,2.70458,63.3037,Bourgogne,"["" '100% Pinot Noir'""]","Wine description, It is great aromatic finesse on the nose, very intense, and develops scents of red fruits tending to liquorice and spices. Its structure is straight-line and tannic; it possesses great power and long persistence on the palate.","['it', 'is', 'great', 'aromatic', 'finesse', 'on', 'the', 'nose', 'very', 'intense', 'and', 'develops', 'scents', 'of', 'red', 'fruits', 'tending', 'to', 'liquorice', 'and', 'spices', '.', 'its', 'structure', 'is', 'straightline', 'and', 'tannic', 'it', 'possesses', 'great', 'power', 'and', 'long', 'persistence', 'on', 'the', 'palate', '.']","['great', 'aromatic', 'finesse', 'nose', 'intense', 'develops', 'scent', 'red', 'fruit', 'tending', 'liquorice', 'spice', '.', 'structure', 'straightline', 'tannic', 'posse', 'great', 'power', 'long', 'persistence', 'palate', '.']"
https://images.vivino.com/thumbs/Dsfk102hQ7u-aoabhGlx-A_pb_x600.png,"Domaine Taupenot-Merme
Gevrey Chambertin Premier Cru Bel Air 2020","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine Taupenot-Merme'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Gevrey-Chambertin', 'Gevrey-Chambertin Premier Cru'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', '""Dark bright crimson. Peppery notes on top of red fruit. Lots of energy. Sinews and masses of bright fruit. Not that intense or sweet but beautifully balanced. Wait till the finish softens a bit""Jancis Robinson MW""The abiding airiness on the nose, more mineral than fruit despite a touch of reduction on the sample. The palate is fresh and lithe on the entry. This feels smooth and silky in the mouth and has a real brightness and vivacity on the finish. Excellent - look out for this wine']]", Domaine Taupenot-Merme,red, Contains sulfites,2020,$220.49,48.3608%;,41.0767%;,13.3127%;,70.8596%;,48.3608,41.0767,13.3127,70.8596,Bourgogne,"["" 'Pinot Noir'""]","Wine description, ""Dark bright crimson. Peppery notes on top of red fruit. Lots of energy. Sinews and masses of bright fruit. Not that intense or sweet but beautifully balanced. Wait till the finish softens a bit""Jancis Robinson MW""The abiding airiness on the nose, more mineral than fruit despite a touch of reduction on the sample. The palate is fresh and lithe on the entry. This feels smooth and silky in the mouth and has a real brightness and vivacity on the finish. Excellent - look out for this wine","['dark', 'bright', 'crimson', '.', 'peppery', 'notes', 'on', 'top', 'of', 'red', 'fruit', '.', 'lots', 'of', 'energy', '.', 'sinews', 'and', 'masses', 'of', 'bright', 'fruit', '.', 'not', 'that', 'intense', 'or', 'sweet', 'but', 'beautifully', 'balanced', '.', 'wait', 'till', 'the', 'finish', 'softens', 'a', 'bitjancis', 'robinson', 'mwthe', 'abiding', 'airiness', 'on', 'the', 'nose', 'more', 'mineral', 'than', 'fruit', 'despite', 'a', 'touch', 'of', 'reduction', 'on', 'the', 'sample', '.', 'the', 'palate', 'is', 'fresh', 'and', 'lithe', 'on', 'the', 'entry', '.', 'this', 'feels', 'smooth', 'and', 'silky', 'in', 'the', 'mouth', 'and', 'has', 'a', 'real', 'brightness', 'and', 'vivacity', 'on', 'the', 'finish', '.', 'excellent', 'look', 'out', 'for', 'this', 'wine']","['dark', 'bright', 'crimson', '.', 'peppery', 'note', 'top', 'red', 'fruit', '.', 'lot', 'energy', '.', 'sinew', 'mass', 'bright', 'fruit', '.', 'intense', 'sweet', 'beautifully', 'balanced', '.', 'wait', 'till', 'finish', 'softens', 'bitjancis', 'robinson', 'mwthe', 'abiding', 'airiness', 'nose', 'mineral', 'fruit', 'despite', 'touch', 'reduction', 'sample', '.', 'palate', 'fresh', 'lithe', 'entry', '.', 'feel', 'smooth', 'silky', 'mouth', 'ha', 'real', 'brightness', 'vivacity', 'finish', '.', 'excellent', 'look', 'wine']"
https://images.vivino.com/thumbs/ZqX6zSCfQnaSl-581Q-VJQ_pb_x600.png,"Domaine Jean Grivot
Vosne-Romanée 2021","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine Jean Grivot'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Vosne-Romanée'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', ""It was important to go back to basics and restore the soil's natural balance, study yields, harvesting dates, pre-fermention maceration, fermentation temperatures, the use of oak,…that is do everything possible to make pleasurable, fine, rich, full wines for long-term ageing which reflect Burgundy's unique terroir.""]]", Domaine Jean Grivot,red, Contains sulfites,2021,$138.59,42.0447%;,33.6555%;,10.533%;,69.2679%;,42.0447,33.6555,10.533,69.2679,Bourgogne,"["" 'Pinot Noir'""]","Wine description, ""It was important to go back to basics and restore the soils natural balance, study yields, harvesting dates, pre-fermention maceration, fermentation temperatures, the use of oak,…that is do everything possible to make pleasurable, fine, rich, full wines for long-term ageing which reflect Burgundys unique terroir.""","['it', 'was', 'important', 'to', 'go', 'back', 'to', 'basics', 'and', 'restore', 'the', 'soils', 'natural', 'balance', 'study', 'yields', 'harvesting', 'dates', 'prefermention', 'maceration', 'fermentation', 'temperatures', 'the', 'use', 'of', 'oakthat', 'is', 'do', 'everything', 'possible', 'to', 'make', 'pleasurable', 'fine', 'rich', 'full', 'wines', 'for', 'longterm', 'ageing', 'which', 'reflect', 'burgundys', 'unique', 'terroir', '.']","['wa', 'important', 'go', 'back', 'basic', 'restore', 'soil', 'natural', 'balance', 'study', 'yield', 'harvesting', 'date', 'prefermention', 'maceration', 'fermentation', 'temperature', 'use', 'oakthat', 'everything', 'possible', 'make', 'pleasurable', 'fine', 'rich', 'full', 'wine', 'longterm', 'ageing', 'reflect', 'burgundy', 'unique', 'terroir', '.']"
https://images.vivino.com/thumbs/6Q6KxPuLTjW1gVtiWfMifA_pb_x600.png,"Chandon de Briailles
Les Lavières Savigny-lès-Beaune 1er Cru 2019","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Chandon de Briailles'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Savigny-lès-Beaune', 'Savigny-lès-Beaune Premier Cru', ""Savigny-lès-Beaune 1er Cru 'Les Lavières'""], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'In its youth, floral aromas such as violet are found, with a touch of liquorice. Slightly smoky and gun-flinty, it possesses great persistence on the palate.']]", Chandon de Briailles,red, 12.5%,2019,$91.34,33.7948%;,25.6791%;,3.30416%;,64.5418%;,33.7948,25.6791,3.30416,64.5418,Bourgogne,"["" '100% Pinot Noir'""]","Wine description, In its youth, floral aromas such as violet are found, with a touch of liquorice. Slightly smoky and gun-flinty, it possesses great persistence on the palate.","['in', 'its', 'youth', 'floral', 'aromas', 'such', 'as', 'violet', 'are', 'found', 'with', 'a', 'touch', 'of', 'liquorice', '.', 'slightly', 'smoky', 'and', 'gunflinty', 'it', 'possesses', 'great', 'persistence', 'on', 'the', 'palate', '.']","['youth', 'floral', 'aroma', 'violet', 'found', 'touch', 'liquorice', '.', 'slightly', 'smoky', 'gunflinty', 'posse', 'great', 'persistence', 'palate', '.']"
https://images.vivino.com/thumbs/BKQbLKlcTdGOBnNz75JQxg_pb_x600.png,"Clos de la Chapelle
Beaune 1er Cru 'Les Teurons' 2017","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Clos de la Chapelle'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Beaune', 'Beaune Premier Cru', ""Beaune 1er Cru 'Les Teurons'""], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'medium ruby color, it contains floral aromas that have notes of red currant and dark berry fruits. The mid-palate has a firm structure and good dilineation. There is a nice finish with very good minerality.']]", Clos de la Chapelle,red, Contains sulfites,2017,$67.19,31.6519%;,27.6614%;,0%;,54.4051%;,31.6519,27.6614,0,54.4051,Bourgogne,"["" '100% Chardonnay'""]","Wine description, medium ruby color, it contains floral aromas that have notes of red currant and dark berry fruits. The mid-palate has a firm structure and good dilineation. There is a nice finish with very good minerality.","['medium', 'ruby', 'color', 'it', 'contains', 'floral', 'aromas', 'that', 'have', 'notes', 'of', 'red', 'currant', 'and', 'dark', 'berry', 'fruits', '.', 'the', 'midpalate', 'has', 'a', 'firm', 'structure', 'and', 'good', 'dilineation', '.', 'there', 'is', 'a', 'nice', 'finish', 'with', 'very', 'good', 'minerality', '.']","['medium', 'ruby', 'color', 'contains', 'floral', 'aroma', 'note', 'red', 'currant', 'dark', 'berry', 'fruit', '.', 'midpalate', 'ha', 'firm', 'structure', 'good', 'dilineation', '.', 'nice', 'finish', 'good', 'minerality', '.']"
https://images.vivino.com/thumbs/M_D2BbEDR9Sytrdz5-I2FQ_pb_x600.png,"Domaine Nicolas Rossignol
Beaune 1er Cru 'Clos des Mouches' 2017","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine Nicolas Rossignol'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Beaune', 'Beaune Premier Cru', ""Beaune 1er Cru 'Le Clos des Mouches'""], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Rich with a lot of character. Blend of red and black wild fruits. Silky on the palate with intense flavors providing a good length in mouth.']]", Domaine Nicolas Rossignol,red, 13%,2017,$150.14,33.5782%;,22.6783%;,8.10594%;,62.7145%;,33.5782,22.6783,8.10594,62.7145,Bourgogne,"["" 'Pinot Noir'""]","Wine description, Rich with a lot of character. Blend of red and black wild fruits. Silky on the palate with intense flavors providing a good length in mouth.","['rich', 'with', 'a', 'lot', 'of', 'character', '.', 'blend', 'of', 'red', 'and', 'black', 'wild', 'fruits', '.', 'silky', 'on', 'the', 'palate', 'with', 'intense', 'flavors', 'providing', 'a', 'good', 'length', 'in', 'mouth', '.']","['rich', 'lot', 'character', '.', 'blend', 'red', 'black', 'wild', 'fruit', '.', 'silky', 'palate', 'intense', 'flavor', 'providing', 'good', 'length', 'mouth', '.']"
https://images.vivino.com/thumbs/6Q6KxPuLTjW1gVtiWfMifA_pb_x600.png,"Chandon de Briailles
Les Lavières Savigny-lès-Beaune 1er Cru 2018","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Chandon de Briailles'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Savigny-lès-Beaune', 'Savigny-lès-Beaune Premier Cru', ""Savigny-lès-Beaune 1er Cru 'Les Lavières'""], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'In its youth, floral aromas such as violet are found, with a touch of liquorice. Slightly smoky and gun-flinty, it possesses great persistence on the palate.']]", Chandon de Briailles,red, 12.5%,2018,$91.34,34.3356%;,23.8548%;,12.3718%;,60.9174%;,34.3356,23.8548,12.3718,60.9174,Bourgogne,"["" '100% Pinot Noir'""]","Wine description, In its youth, floral aromas such as violet are found, with a touch of liquorice. Slightly smoky and gun-flinty, it possesses great persistence on the palate.","['in', 'its', 'youth', 'floral', 'aromas', 'such', 'as', 'violet', 'are', 'found', 'with', 'a', 'touch', 'of', 'liquorice', '.', 'slightly', 'smoky', 'and', 'gunflinty', 'it', 'possesses', 'great', 'persistence', 'on', 'the', 'palate', '.']","['youth', 'floral', 'aroma', 'violet', 'found', 'touch', 'liquorice', '.', 'slightly', 'smoky', 'gunflinty', 'posse', 'great', 'persistence', 'palate', '.']"
https://images.vivino.com/thumbs/4p7syJwtQKO9PaQkmhDk0w_pb_x600.png,"Domaine Jean Grivot
Nuits-St-Georges Les Charmois 2021","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Domaine Jean Grivot'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Nuits', 'Nuits-Saint-Georges'], ['Wine style', 'Burgundy Côte de Nuits Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Bright red cherries, mint and freshly cut roses are some of the nuances that are woven together in the glass. Hints of sweet tobacco and earthiness add complexity on the vibrant finish. This is a terrific showing, and a wine with quite a bit of potential']]", Domaine Jean Grivot,red, Contains sulfites,2021,$121.79,38.602%;,34.6712%;,6.90599%;,70.2157%;,38.602,34.6712,6.90599,70.2157,Bourgogne,"["" 'Pinot Noir'""]","Wine description, Bright red cherries, mint and freshly cut roses are some of the nuances that are woven together in the glass. Hints of sweet tobacco and earthiness add complexity on the vibrant finish. This is a terrific showing, and a wine with quite a bit of potential","['bright', 'red', 'cherries', 'mint', 'and', 'freshly', 'cut', 'roses', 'are', 'some', 'of', 'the', 'nuances', 'that', 'are', 'woven', 'together', 'in', 'the', 'glass', '.', 'hints', 'of', 'sweet', 'tobacco', 'and', 'earthiness', 'add', 'complexity', 'on', 'the', 'vibrant', 'finish', '.', 'this', 'is', 'a', 'terrific', 'showing', 'and', 'a', 'wine', 'with', 'quite', 'a', 'bit', 'of', 'potential']","['bright', 'red', 'cherry', 'mint', 'freshly', 'cut', 'rose', 'nuance', 'woven', 'together', 'glass', '.', 'hint', 'sweet', 'tobacco', 'earthiness', 'add', 'complexity', 'vibrant', 'finish', '.', 'terrific', 'showing', 'wine', 'quite', 'bit', 'potential']"
https://images.vivino.com/thumbs/NfkmJbd4QZ-oJbzJ3JSt0g_pb_x600.png,"Chandon de Briailles
Corton Grand Cru 'Clos du Roi' 2020","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Chandon de Briailles'], ['Grapes', '100% Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', ""Corton Grand Cru 'Clos du Roi'""], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Its minerality engenders complexity, finesse and noble aromas. A wine for collectors, it merits keeping a long time.']]", Chandon de Briailles,red, 13%,2020,$397.94,39.6745%;,31.6423%;,12.6168%;,61.7159%;,39.6745,31.6423,12.6168,61.7159,Bourgogne,"["" '100% Pinot Noir'""]","Wine description, Its minerality engenders complexity, finesse and noble aromas. A wine for collectors, it merits keeping a long time.","['its', 'minerality', 'engenders', 'complexity', 'finesse', 'and', 'noble', 'aromas', '.', 'a', 'wine', 'for', 'collectors', 'it', 'merits', 'keeping', 'a', 'long', 'time', '.']","['minerality', 'engenders', 'complexity', 'finesse', 'noble', 'aroma', '.', 'wine', 'collector', 'merit', 'keeping', 'long', 'time', '.']"
https://images.vivino.com/thumbs/INzZ4L9GSfeLz1NMBPN8LQ_pb_x600.png,"Louis Latour
Pommard-Epenots Premier Cru 2021","['https://images.vivino.com/backgrounds/foods/thumbs/4_beef_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/9_veal_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/11_venison_932x810.png']",4.2,"[['Winery', 'Louis Latour'], ['Grapes', 'Pinot Noir'], ['France', 'Bourgogne', 'Côte de Beaune', 'Pommard', 'Pommard Premier Cru'], ['Wine style', 'Burgundy Côte de Beaune Red'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It reveals a powerful nose of mocha, cherry and earthiness. It is a rich and round wine with a slightly peppery finish.']]", Louis Latour,red, Contains sulfites,2021,$132.29,39.6107%;,26.4419%;,3.40199%;,64.9487%;,39.6107,26.4419,3.40199,64.9487,Bourgogne,"["" 'Pinot Noir'""]","Wine description, It reveals a powerful nose of mocha, cherry and earthiness. It is a rich and round wine with a slightly peppery finish.","['it', 'reveals', 'a', 'powerful', 'nose', 'of', 'mocha', 'cherry', 'and', 'earthiness', '.', 'it', 'is', 'a', 'rich', 'and', 'round', 'wine', 'with', 'a', 'slightly', 'peppery', 'finish', '.']","['reveals', 'powerful', 'nose', 'mocha', 'cherry', 'earthiness', '.', 'rich', 'round', 'wine', 'slightly', 'peppery', 'finish', '.']"
